cod.,Country,Code,Year,Cellular Subscription C/100,Internet Users(%),No. of Internet Users,Broadband Subscription
7377,South Asia,Region,1984,"0,00","0,0000%",0,"0,0000"
7378,South Asia,Region,1985,"0,00","0,0000%",0,"0,0000"
7379,South Asia,Region,1986,"0,00","0,0000%",0,"0,0000"
7380,South Asia,Region,1987,"0,00","0,0000%",0,"0,0000"
7381,South Asia,Region,1988,"0,00","0,0000%",0,"0,0000"
7382,South Asia,Region,1989,"0,00","0,0000%",0,"0,0000"
7383,South Asia,Region,1990,"0,00","0,0000%",0,"0,0000"
7384,South Asia,Region,1991,"0,00","0,0000%",0,"0,0000"
7385,South Asia,Region,1992,"0,00","0,0086%",0,"0,0000"
7386,South Asia,Region,1993,"0,00","0,0167%",0,"0,0000"
7387,South Asia,Region,1994,"0,00","0,0859%",0,"0,0000"
7388,South Asia,Region,1995,"0,01","2,0147%",0,"0,0000"
7389,South Asia,Region,1996,"0,04","4,0904%",0,"0,0000"
7390,South Asia,Region,1997,"0,09","6,0391%",0,"0,0000"
7391,South Asia,Region,1998,"0,12","11,7714%",0,"0,0000"
7392,South Asia,Region,1999,"0,19","22,7647%",0,"0,0000"
7393,South Asia,Region,2000,"0,33","47,5929%",0,"0,0000"
7394,South Asia,Region,2001,"0,60","66,4543%",0,"0,0046"
7395,South Asia,Region,2002,"1,16","146,6645%",0,"0,0075"
7396,South Asia,Region,2003,"2,67","184,6657%",0,"0,0128"
7397,South Asia,Region,2004,"4,22","219,0075%",0,"0,0218"
7398,South Asia,Region,2005,"7,70","255,5646%",0,"0,1025"
7399,South Asia,Region,2006,"14,84","299,2240%",0,"0,1681"
7400,South Asia,Region,2007,"22,14","398,3817%",0,"0,2108"
7401,South Asia,Region,2008,"31,62","440,8796%",0,"0,3536"
7402,South Asia,Region,2009,"43,57","512,1294%",0,"0,5360"
7403,South Asia,Region,2010,"58,39","715,9897%",0,"0,7633"
7404,South Asia,Region,2011,"68,23","922,8821%",0,"0,9483"
7405,South Asia,Region,2012,"67,37","1011,2001%",0,"1,0524"
7406,South Asia,Region,2013,"69,77","1131,6995%",0,"1,1056"
7407,South Asia,Region,2014,"73,60","1284,5798%",0,"1,2570"
7408,South Asia,Region,2015,"76,08","1417,4726%",0,"1,4071"
7409,South Asia,Region,2016,"83,64","1612,9732%",0,"1,6321"
7410,South Asia,Region,2017,"86,70","1788,8861%",0,"1,6323"
7411,South Asia,Region,2018,"87,36","1983,7631%",0,"1,6940"
7412,South Asia,Region,2019,"85,74","2727,1027%",0,"1,7469"
7413,South Asia,Region,2020,"86,07","3856,2374%",0,"2,0831"
7414,South Korea,KOR,1980,"0,00","0,0000%",0,"0,0000"
7415,South Korea,KOR,1981,"0,00","0,0000%",0,"0,0000"
7416,South Korea,KOR,1982,"0,00","0,0000%",0,"0,0000"
7417,South Korea,KOR,1983,"0,00","0,0000%",0,"0,0000"
7418,South Korea,KOR,1986,"0,02","0,0000%",0,"0,0000"
7419,South Korea,KOR,1987,"0,02","0,0000%",0,"0,0000"
7420,South Korea,KOR,1988,"0,05","0,0000%",0,"0,0000"
7421,South Korea,KOR,1989,"0,09","0,0000%",0,"0,0000"
7422,South Korea,KOR,1990,"0,19","2,3265%",10.265,"0,0000"
7423,South Korea,KOR,1991,"0,38","4,6124%",20.520,"0,0000"
7424,South Korea,KOR,1992,"0,62","9,8404%",43.990,"0,0000"
7425,South Korea,KOR,1993,"1,06","24,9947%",112.308,"0,0000"
7426,South Korea,KOR,1994,"2,14","31,1359%",140.628,"0,0000"
7427,South Korea,KOR,1995,"3,62","81,9687%",372.084,"0,0000"
7428,South Korea,KOR,1996,"6,95","162,4237%",741.629,"0,0000"
7429,South Korea,KOR,1997,"14,89","360,0801%",1.655.014,"0,0000"
7430,South Korea,KOR,1998,"30,07","678,1816%",3.136.607,"0,0300"
7431,South Korea,KOR,1999,"49,86","2355,2195%",10.956.586,"0,5913"
7432,South Korea,KOR,2000,"56,60","4470,0001%",20.914.499,"8,1681"
7433,South Korea,KOR,2001,"60,88","5659,9998%",26.638.667,"16,3878"
7434,South Korea,KOR,2002,"67,38","5940,0002%",28.108.475,"21,6783"
7435,South Korea,KOR,2003,"69,60","6550,0000%",31.138.530,"23,1626"
7436,South Korea,KOR,2004,"75,45","7269,9997%",34.697.737,"24,5836"
7437,South Korea,KOR,2005,"78,73","7350,0000%",35.198.838,"25,0317"
7438,South Korea,KOR,2006,"82,24","7809,9998%",37.526.540,"28,7287"
7439,South Korea,KOR,2007,"90,49","7880,0003%",37.997.834,"29,9991"
7440,South Korea,KOR,2008,"92,73","8100,0000%",39.202.892,"31,4643"
7441,South Korea,KOR,2009,"97,16","8159,9998%",39.647.827,"33,1295"
7442,South Korea,KOR,2010,"102,47","8369,9997%",40.856.510,"34,7039"
7443,South Korea,KOR,2011,"105,46","8375,9117%",41.184.257,"35,8725"
7444,South Korea,KOR,2012,"107,12","8407,0000%",41.727.462,"36,4611"
7445,South Korea,KOR,2013,"108,61","8476,9997%",42.468.266,"37,2177"
7446,South Korea,KOR,2014,"113,20","8755,6824%",44.267.017,"37,9366"
7447,South Korea,KOR,2015,"115,96","8989,6255%",45.842.053,"39,4002"
7448,South Korea,KOR,2016,"120,23","9284,3025%",47.637.741,"40,3183"
7449,South Korea,KOR,2017,"124,59","9506,9420%",48.971.817,"41,4822"
7450,South Korea,KOR,2018,"129,67","9602,2858%",49.621.636,"41,5969"
7451,South Korea,KOR,2019,"134,49","9615,7578%",49.813.310,"42,7644"
7452,South Korea,KOR,2020,"137,54","9650,5058%",50.032.746,"43,5489"
7453,South Sudan,SSD,2010,"15,78","0,0000%",0,"0,0000"
7454,South Sudan,SSD,2011,"18,31","0,0000%",0,"0,0000"
7455,South Sudan,SSD,2012,"22,74","0,0000%",0,"0,0002"
7456,South Sudan,SSD,2013,"27,55","220,0000%",244.333,"0,0010"
7457,South Sudan,SSD,2014,"27,25","260,0000%",291.545,"0,0009"
7458,South Sudan,SSD,2015,"27,05","300,0000%",335.829,"0,0014"
7459,South Sudan,SSD,2016,"24,92","350,0000%",387.314,"0,0014"
7460,South Sudan,SSD,2017,"25,56","410,0000%",436.987,"0,0018"
7461,South Sudan,SSD,2018,"17,46","480,0000%",498.976,"0,0018"
7462,South Sudan,SSD,2019,"20,09","560,0000%",585.070,"0,0018"
7463,South Sudan,SSD,2020,"12,01","650,0000%",689.405,"0,0000"
7464,Spain,ESP,1980,"0,00","0,0000%",0,"0,0000"
7465,Spain,ESP,1981,"0,00","0,0000%",0,"0,0000"
7466,Spain,ESP,1982,"0,00","0,0000%",0,"0,0000"
7467,Spain,ESP,1986,"0,00","0,0000%",0,"0,0000"
7468,Spain,ESP,1987,"0,01","0,0000%",0,"0,0000"
7469,Spain,ESP,1988,"0,03","0,0000%",0,"0,0000"
7470,Spain,ESP,1989,"0,08","0,0000%",0,"0,0000"
7471,Spain,ESP,1990,"0,14","1,2874%",5.007,"0,0000"
7472,Spain,ESP,1991,"0,28","2,5686%",10.017,"0,0000"
7473,Spain,ESP,1992,"0,46","7,6845%",30.125,"0,0000"
7474,Spain,ESP,1993,"0,65","12,7690%",50.336,"0,0000"
7475,Spain,ESP,1994,"1,04","28,0070%",110.974,"0,0000"
7476,Spain,ESP,1995,"2,38","38,0801%",151.614,"0,0000"
7477,Spain,ESP,1996,"7,51","133,1847%",532.692,"0,0000"
7478,Spain,ESP,1997,"10,83","280,3320%",1.126.375,"0,0000"
7479,Spain,ESP,1998,"16,01","436,1892%",1.760.562,"0,0000"
7480,Spain,ESP,1999,"37,09","708,5040%",2.872.433,"0,0000"
7481,Spain,ESP,2000,"59,44","1362,4961%",5.551.034,"0,1870"
7482,Spain,ESP,2001,"71,77","1814,8724%",7.434.887,"1,1293"
7483,Spain,ESP,2002,"79,99","2038,9999%",8.457.293,"2,9759"
7484,Spain,ESP,2003,"87,38","3993,0000%",16.862.546,"4,9815"
7485,Spain,ESP,2004,"89,18","4400,9998%",18.906.551,"7,8539"
7486,Spain,ESP,2005,"96,99","4788,0001%",20.916.557,"11,4387"
7487,Spain,ESP,2006,"102,16","5036,9999%",22.375.776,"15,0667"
7488,Spain,ESP,2007,"106,59","5511,0001%",24.934.952,"17,7327"
7489,Spain,ESP,2008,"107,72","5959,9998%",27.396.060,"19,8311"
7490,Spain,ESP,2009,"109,59","6240,0002%",28.933.490,"21,0387"
7491,Spain,ESP,2010,"109,50","6580,0003%",30.644.888,"22,6979"
7492,Spain,ESP,2011,"111,69","6708,9996%",31.350.640,"23,7188"
7493,Spain,ESP,2012,"107,65","6980,9998%",32.640.421,"24,4874"
7494,Spain,ESP,2013,"106,88","7163,5002%",33.384.390,"26,1068"
7495,Spain,ESP,2014,"108,61","7619,0002%",35.401.340,"27,8015"
7496,Spain,ESP,2015,"109,42","7868,9629%",36.536.652,"29,0172"
7497,Spain,ESP,2016,"110,48","8056,1333%",37.439.526,"30,2625"
7498,Spain,ESP,2017,"112,56","8460,2249%",39.411.254,"31,4448"
7499,Spain,ESP,2018,"115,99","8610,7239%",40.291.337,"32,5038"
7500,Spain,ESP,2019,"118,44","9071,8666%",42.756.952,"33,4139"
7501,Spain,ESP,2020,"119,02","9320,5650%",44.145.745,"34,6243"
7502,Sri Lanka,LKA,1980,"0,00","0,0000%",0,"0,0000"
7503,Sri Lanka,LKA,1981,"0,00","0,0000%",0,"0,0000"
7504,Sri Lanka,LKA,1982,"0,00","0,0000%",0,"0,0000"
7505,Sri Lanka,LKA,1983,"0,00","0,0000%",0,"0,0000"
7506,Sri Lanka,LKA,1984,"0,00","0,0000%",0,"0,0000"
7507,Sri Lanka,LKA,1985,"0,00","0,0000%",0,"0,0000"
7508,Sri Lanka,LKA,1986,"0,00","0,0000%",0,"0,0000"
7509,Sri Lanka,LKA,1987,"0,00","0,0000%",0,"0,0000"
7510,Sri Lanka,LKA,1988,"0,00","0,0000%",0,"0,0000"
7511,Sri Lanka,LKA,1989,"0,00","0,0000%",0,"0,0000"
7512,Sri Lanka,LKA,1990,"0,01","0,0000%",0,"0,0000"
7513,Sri Lanka,LKA,1991,"0,01","0,0000%",0,"0,0000"
7514,Sri Lanka,LKA,1992,"0,01","0,0000%",0,"0,0000"
7515,Sri Lanka,LKA,1993,"0,08","0,0000%",0,"0,0000"
7516,Sri Lanka,LKA,1994,"0,16","0,2765%",498,"0,0000"
7517,Sri Lanka,LKA,1995,"0,28","0,5484%",997,"0,0000"
7518,Sri Lanka,LKA,1996,"0,39","5,4465%",9.979,"0,0000"
7519,Sri Lanka,LKA,1997,"0,62","16,2465%",29.973,"0,0000"
7520,Sri Lanka,LKA,1998,"0,94","29,6351%",55.005,"0,0000"
7521,Sri Lanka,LKA,1999,"1,38","34,8414%",65.050,"0,0000"
7522,Sri Lanka,LKA,2000,"2,29","64,7410%",121.560,"0,0000"
7523,Sri Lanka,LKA,2001,"3,53","79,3822%",150.193,"0,0017"
7524,Sri Lanka,LKA,2002,"4,89","105,0423%",200.743,"0,0031"
7525,Sri Lanka,LKA,2003,"7,25","145,8580%",281.552,"0,0178"
7526,Sri Lanka,LKA,2004,"11,41","144,6160%",281.863,"0,1055"
7527,Sri Lanka,LKA,2005,"17,20","179,2047%",352.565,"0,1074"
7528,Sri Lanka,LKA,2006,"27,48","253,7566%",504.232,"0,1162"
7529,Sri Lanka,LKA,2007,"40,24","388,0000%",779.052,"0,3188"
7530,Sri Lanka,LKA,2008,"55,46","0,0000%",0,"0,5100"
7531,Sri Lanka,LKA,2009,"81,03","0,0000%",0,"0,8428"
7532,Sri Lanka,LKA,2010,"85,68","0,0000%",0,"1,1268"
7533,Sri Lanka,LKA,2011,"89,81","0,0000%",0,"1,7599"
7534,Sri Lanka,LKA,2012,"94,16","0,0000%",0,"1,7241"
7535,Sri Lanka,LKA,2013,"98,32","0,0000%",0,"2,0537"
7536,Sri Lanka,LKA,2014,"106,42","1050,0000%",2.230.142,"2,7304"
7537,Sri Lanka,LKA,2015,"114,31","1210,0000%",2.581.740,"2,9937"
7538,Sri Lanka,LKA,2016,"122,72","1510,0000%",3.235.250,"4,2442"
7539,Sri Lanka,LKA,2017,"133,47","2129,9999%",4.580.952,"5,7767"
7540,Sri Lanka,LKA,2018,"142,65","2600,0000%",5.610.985,"7,2746"
7541,Sri Lanka,LKA,2019,"132,96","2900,0000%",6.278.403,"7,8144"
7542,Sri Lanka,LKA,2020,"138,84","3500,0000%",7.600.277,"8,3198"
7543,Sub-Saharan Africa,Region,1980,"0,00","0,0000%",0,"0,0000"
7544,Sub-Saharan Africa,Region,1981,"0,00","0,0000%",0,"0,0000"
7545,Sub-Saharan Africa,Region,1982,"0,00","0,0000%",0,"0,0000"
7546,Sub-Saharan Africa,Region,1983,"0,00","0,0000%",0,"0,0000"
7547,Sub-Saharan Africa,Region,1984,"0,00","0,0000%",0,"0,0000"
7548,Sub-Saharan Africa,Region,1985,"0,00","0,0000%",0,"0,0000"
7549,Sub-Saharan Africa,Region,1986,"0,00","0,0000%",0,"0,0000"
7550,Sub-Saharan Africa,Region,1987,"0,00","0,0000%",0,"0,0000"
7551,Sub-Saharan Africa,Region,1988,"0,00","0,0000%",0,"0,0000"
7552,Sub-Saharan Africa,Region,1989,"0,00","0,0000%",0,"0,0000"
7553,Sub-Saharan Africa,Region,1990,"0,00","0,0000%",0,"0,0000"
7554,Sub-Saharan Africa,Region,1991,"0,00","0,0957%",0,"0,0000"
7555,Sub-Saharan Africa,Region,1992,"0,00","0,2793%",0,"0,0000"
7556,Sub-Saharan Africa,Region,1993,"0,01","0,8152%",0,"0,0000"
7557,Sub-Saharan Africa,Region,1994,"0,07","1,7773%",0,"0,0000"
7558,Sub-Saharan Africa,Region,1995,"0,10","4,8720%",0,"0,0000"
7559,Sub-Saharan Africa,Region,1996,"0,18","6,8736%",0,"0,0000"
7560,Sub-Saharan Africa,Region,1997,"0,34","12,8980%",0,"0,0000"
7561,Sub-Saharan Africa,Region,1998,"0,61","23,4454%",0,"0,0000"
7562,Sub-Saharan Africa,Region,1999,"1,00","36,0339%",0,"0,0000"
7563,Sub-Saharan Africa,Region,2000,"1,72","50,0951%",0,"0,0000"
7564,Sub-Saharan Africa,Region,2001,"2,50","64,0984%",0,"0,0000"
7565,Sub-Saharan Africa,Region,2002,"3,58","82,7156%",0,"0,0000"
7566,Sub-Saharan Africa,Region,2003,"4,96","110,5080%",0,"0,0000"
7567,Sub-Saharan Africa,Region,2004,"7,39","148,4804%",0,"0,0000"
7568,Sub-Saharan Africa,Region,2005,"12,00","200,8218%",0,"0,0389"
7569,Sub-Saharan Africa,Region,2006,"17,69","266,2019%",0,"0,0000"
7570,Sub-Saharan Africa,Region,2007,"23,08","344,0220%",0,"0,0988"
7571,Sub-Saharan Africa,Region,2008,"31,73","367,4940%",0,"0,1122"
7572,Sub-Saharan Africa,Region,2009,"37,46","431,9483%",0,"0,1341"
7573,Sub-Saharan Africa,Region,2010,"44,64","614,8348%",0,"0,1630"
7574,Sub-Saharan Africa,Region,2011,"52,82","761,1246%",0,"0,2653"
7575,Sub-Saharan Africa,Region,2012,"59,33","930,5422%",0,"0,2489"
7576,Sub-Saharan Africa,Region,2013,"65,54","1119,2033%",0,"0,3189"
7577,Sub-Saharan Africa,Region,2014,"70,28","1340,8721%",0,"0,3842"
7578,Sub-Saharan Africa,Region,2015,"75,54","1612,3026%",0,"0,3714"
7579,Sub-Saharan Africa,Region,2016,"73,58","1792,4685%",0,"0,4059"
7580,Sub-Saharan Africa,Region,2017,"72,87","2083,2130%",0,"0,4183"
7581,Sub-Saharan Africa,Region,2018,"82,20","2471,6234%",0,"0,5043"
7582,Sub-Saharan Africa,Region,2019,"79,65","2733,5394%",0,"0,4872"
7583,Sub-Saharan Africa,Region,2020,"83,09","3004,2620%",0,"0,6001"
7584,Sudan,SDN,1980,"0,00","0,0000%",0,"0,0000"
7585,Sudan,SDN,1981,"0,00","0,0000%",0,"0,0000"
7586,Sudan,SDN,1982,"0,00","0,0000%",0,"0,0000"
7587,Sudan,SDN,1983,"0,00","0,0000%",0,"0,0000"
7588,Sudan,SDN,1984,"0,00","0,0000%",0,"0,0000"
7589,Sudan,SDN,1985,"0,00","0,0000%",0,"0,0000"
7590,Sudan,SDN,1986,"0,00","0,0000%",0,"0,0000"
7591,Sudan,SDN,1987,"0,00","0,0000%",0,"0,0000"
7592,Sudan,SDN,1988,"0,00","0,0000%",0,"0,0000"
7593,Sudan,SDN,1989,"0,00","0,0000%",0,"0,0000"
7594,Sudan,SDN,1990,"0,00","0,0000%",0,"0,0000"
7595,Sudan,SDN,1991,"0,00","0,0000%",0,"0,0000"
7596,Sudan,SDN,1992,"0,00","0,0000%",0,"0,0000"
7597,Sudan,SDN,1993,"0,00","0,0000%",0,"0,0000"
7598,Sudan,SDN,1994,"0,00","0,0000%",0,"0,0000"
7599,Sudan,SDN,1995,"0,00","0,0000%",0,"0,0000"
7600,Sudan,SDN,1996,"0,01","0,0000%",0,"0,0000"
7601,Sudan,SDN,1997,"0,01","0,1232%",301,"0,0000"
7602,Sudan,SDN,1998,"0,03","0,4805%",1.203,"0,0000"
7603,Sudan,SDN,1999,"0,04","0,8795%",2.254,"0,0000"
7604,Sudan,SDN,2000,"0,07","2,5785%",6.781,"0,0000"
7605,Sudan,SDN,2001,"0,30","14,0185%",37.776,"0,0000"
7606,Sudan,SDN,2002,"0,54","43,9478%",121.165,"0,0000"
7607,Sudan,SDN,2003,"1,45","53,8472%",151.790,"0,0000"
7608,Sudan,SDN,2004,"2,80","79,1562%",228.220,"0,0021"
7609,Sudan,SDN,2005,"4,75","129,2041%",381.676,"0,0033"
7610,Sudan,SDN,2006,"11,84","0,0000%",0,"0,0052"
7611,Sudan,SDN,2007,"20,20","866,0000%",2.701.155,"0,1045"
7612,Sudan,SDN,2008,"28,69","0,0000%",0,"0,1068"
7613,Sudan,SDN,2009,"35,74","0,0000%",0,"0,0000"
7614,Sudan,SDN,2010,"52,38","0,0000%",0,"0,0391"
7615,Sudan,SDN,2011,"70,88","0,0000%",0,"0,0493"
7616,Sudan,SDN,2012,"76,42","0,0000%",0,"0,0685"
7617,Sudan,SDN,2013,"74,60","0,0000%",0,"0,0693"
7618,Sudan,SDN,2014,"73,19","0,0000%",0,"0,0544"
7619,Sudan,SDN,2015,"71,82","0,0000%",0,"0,0722"
7620,Sudan,SDN,2016,"69,78","1410,0000%",5.552.181,"0,0662"
7621,Sudan,SDN,2017,"70,18","1860,0000%",7.566.447,"0,0749"
7622,Sudan,SDN,2018,"72,01","2460,0000%",10.331.770,"0,0750"
7623,Sudan,SDN,2019,"77,11","2590,0000%",11.197.112,"0,0765"
7624,Sudan,SDN,2020,"80,26","2840,0000%",12.621.097,"0,0656"
7625,Suriname,SUR,1980,"0,00","0,0000%",0,"0,0000"
7626,Suriname,SUR,1981,"0,00","0,0000%",0,"0,0000"
7627,Suriname,SUR,1982,"0,00","0,0000%",0,"0,0000"
7628,Suriname,SUR,1983,"0,00","0,0000%",0,"0,0000"
7629,Suriname,SUR,1984,"0,00","0,0000%",0,"0,0000"
7630,Suriname,SUR,1985,"0,00","0,0000%",0,"0,0000"
7631,Suriname,SUR,1986,"0,00","0,0000%",0,"0,0000"
7632,Suriname,SUR,1987,"0,00","0,0000%",0,"0,0000"
7633,Suriname,SUR,1988,"0,00","0,0000%",0,"0,0000"
7634,Suriname,SUR,1989,"0,00","0,0000%",0,"0,0000"
7635,Suriname,SUR,1990,"0,00","0,0000%",0,"0,0000"
7636,Suriname,SUR,1991,"0,00","0,0000%",0,"0,0000"
7637,Suriname,SUR,1992,"0,00","0,0000%",0,"0,0000"
7638,Suriname,SUR,1993,"0,25","0,0000%",0,"0,0000"
7639,Suriname,SUR,1994,"0,32","0,0000%",0,"0,0000"
7640,Suriname,SUR,1995,"0,38","11,4721%",498,"0,0000"
7641,Suriname,SUR,1996,"0,54","22,6306%",1.004,"0,0000"
7642,Suriname,SUR,1997,"0,50","100,3087%",4.543,"0,0000"
7643,Suriname,SUR,1998,"1,31","167,0148%",7.712,"0,0000"
7644,Suriname,SUR,1999,"3,76","189,1871%",8.901,"0,0000"
7645,Suriname,SUR,2000,"8,72","250,6411%",12.006,"0,0000"
7646,Suriname,SUR,2001,"18,26","306,4448%",14.936,"0,0000"
7647,Suriname,SUR,2002,"22,47","416,1569%",20.628,"0,0195"
7648,Suriname,SUR,2003,"34,54","471,9875%",23.778,"0,0443"
7649,Suriname,SUR,2004,"43,11","607,6048%",31.024,"0,0851"
7650,Suriname,SUR,2005,"46,61","640,3086%",33.055,"0,2216"
7651,Suriname,SUR,2006,"63,33","949,9627%",49.591,"0,5256"
7652,Suriname,SUR,2007,"74,34","1411,0000%",74.495,"0,8226"
7653,Suriname,SUR,2008,"127,07","2105,9999%",112.448,"1,1131"
7654,Suriname,SUR,2009,"146,03","3136,0001%",169.343,"1,7337"
7655,Suriname,SUR,2010,"98,49","3159,0000%",172.508,"2,8619"
7656,Suriname,SUR,2011,"99,69","3200,0000%",176.689,"4,3275"
7657,Suriname,SUR,2012,"105,14","3468,1198%",193.560,"5,4075"
7658,Suriname,SUR,2013,"158,71","3740,0002%",210.918,"6,7779"
7659,Suriname,SUR,2014,"167,69","4008,0002%",228.331,"8,3865"
7660,Suriname,SUR,2015,"134,22","4276,3828%",246.096,"9,4235"
7661,Suriname,SUR,2016,"142,84","4540,0002%",263.984,"12,6073"
7662,Suriname,SUR,2017,"139,51","4894,5175%",287.585,"12,4833"
7663,Suriname,SUR,2018,"130,60","5379,9999%",319.426,"12,7044"
7664,Suriname,SUR,2019,"139,99","6875,0000%",412.710,"13,8311"
7665,Suriname,SUR,2020,"153,31","7005,9998%",425.312,"15,7288"
7666,Sweden,SWE,1980,"0,00","0,0000%",0,"0,0000"
7667,Sweden,SWE,1981,"0,24","0,0000%",0,"0,0000"
7668,Sweden,SWE,1982,"0,33","0,0000%",0,"0,0000"
7669,Sweden,SWE,1983,"0,44","0,0000%",0,"0,0000"
7670,Sweden,SWE,1984,"0,69","0,0000%",0,"0,0000"
7671,Sweden,SWE,1985,"0,87","0,0000%",0,"0,0000"
7672,Sweden,SWE,1986,"1,34","0,0000%",0,"0,0000"
7673,Sweden,SWE,1987,"2,05","0,0000%",0,"0,0000"
7674,Sweden,SWE,1988,"2,87","0,0000%",0,"0,0000"
7675,Sweden,SWE,1989,"4,10","0,0000%",0,"0,0000"
7676,Sweden,SWE,1990,"5,38","58,4192%",49.939,"0,0000"
7677,Sweden,SWE,1991,"6,59","116,0519%",99.737,"0,0000"
7678,Sweden,SWE,1992,"7,55","149,7871%",129.420,"0,0000"
7679,Sweden,SWE,1993,"8,85","171,6364%",149.039,"0,0000"
7680,Sweden,SWE,1994,"15,70","341,2810%",297.715,"0,0000"
7681,Sweden,SWE,1995,"22,72","509,8024%",446.510,"0,0000"
7682,Sweden,SWE,1996,"28,13","904,3600%",794.525,"0,0000"
7683,Sweden,SWE,1997,"35,73","2372,7947%",2.089.926,"0,0000"
7684,Sweden,SWE,1998,"46,32","3346,7514%",2.954.723,"0,0000"
7685,Sweden,SWE,1999,"57,77","4143,2785%",3.666.338,"0,0000"
7686,Sweden,SWE,2000,"71,75","4568,7653%",4.052.971,"2,8035"
7687,Sweden,SWE,2001,"80,67","5176,5663%",4.605.461,"6,5971"
7688,Sweden,SWE,2002,"89,11","7057,0000%",6.299.086,"9,4163"
7689,Sweden,SWE,2003,"98,32","7912,9997%",7.091.239,"12,2327"
7690,Sweden,SWE,2004,"97,71","8388,9999%",7.553.676,"15,6830"
7691,Sweden,SWE,2005,"100,72","8483,0002%",7.678.590,"27,9025"
7692,Sweden,SWE,2006,"105,62","8776,0002%",7.990.306,"27,3632"
7693,Sweden,SWE,2007,"110,41","8201,0002%",7.515.621,"30,3429"
7694,Sweden,SWE,2008,"108,42","9000,0000%",8.306.354,"31,4281"
7695,Sweden,SWE,2009,"112,10","9100,0000%",8.464.286,"31,6232"
7696,Sweden,SWE,2010,"117,06","9000,0000%",8.443.550,"31,9434"
7697,Sweden,SWE,2011,"121,00","9276,9989%",8.782.891,"31,9801"
7698,Sweden,SWE,2012,"124,16","9317,9985%",8.904.264,"32,2041"
7699,Sweden,SWE,2013,"124,92","9478,3600%",9.145.608,"32,7262"
7700,Sweden,SWE,2014,"127,04","9251,9997%",9.018.393,"33,8564"
7701,Sweden,SWE,2015,"129,43","9061,0199%",8.924.510,"35,8040"
7702,Sweden,SWE,2016,"127,52","8965,0948%",8.923.247,"37,4112"
7703,Sweden,SWE,2017,"126,40","9300,6264%",9.354.748,"38,9185"
7704,Sweden,SWE,2018,"126,62","8924,6964%",9.069.544,"39,5330"
7705,Sweden,SWE,2019,"128,49","9449,3446%",9.702.513,"40,2409"
7706,Sweden,SWE,2020,"126,66","9453,9429%",9.802.763,"41,3849"
7707,Switzerland,CHE,1980,"0,00","0,0000%",0,"0,0000"
7708,Switzerland,CHE,1981,"0,00","0,0000%",0,"0,0000"
7709,Switzerland,CHE,1982,"0,00","0,0000%",0,"0,0000"
7710,Switzerland,CHE,1983,"0,00","0,0000%",0,"0,0000"
7711,Switzerland,CHE,1984,"0,00","0,0000%",0,"0,0000"
7712,Switzerland,CHE,1985,"0,00","0,0000%",0,"0,0000"
7713,Switzerland,CHE,1986,"0,00","0,0000%",0,"0,0000"
7714,Switzerland,CHE,1987,"0,08","0,0000%",0,"0,0000"
7715,Switzerland,CHE,1988,"0,47","0,0000%",0,"0,0000"
7716,Switzerland,CHE,1989,"1,10","0,0000%",0,"0,0000"
7717,Switzerland,CHE,1990,"1,88","59,5714%",39.982,"0,0000"
7718,Switzerland,CHE,1991,"2,60","117,9956%",80.183,"0,0000"
7719,Switzerland,CHE,1992,"3,17","175,1713%",120.399,"0,0000"
7720,Switzerland,CHE,1993,"3,75","216,7270%",150.325,"0,0000"
7721,Switzerland,CHE,1994,"4,79","272,0004%",190.170,"0,0000"
7722,Switzerland,CHE,1995,"6,39","355,2007%",250.001,"0,0000"
7723,Switzerland,CHE,1996,"9,42","454,9657%",321.647,"0,0000"
7724,Switzerland,CHE,1997,"14,78","1510,0000%",1.070.136,"0,0000"
7725,Switzerland,CHE,1998,"23,95","2479,9999%",1.762.840,"0,0000"
7726,Switzerland,CHE,1999,"42,97","3400,0000%",2.428.348,"0,0000"
7727,Switzerland,CHE,2000,"64,93","4709,9998%",3.382.746,"0,7897"
7728,Switzerland,CHE,2001,"73,49","5509,9998%",3.980.651,"1,9501"
7729,Switzerland,CHE,2002,"79,45","6140,0002%",4.467.758,"6,3047"
7730,Switzerland,CHE,2003,"85,15","6509,9998%",4.772.304,"10,7847"
7731,Switzerland,CHE,2004,"85,68","6780,0003%",5.004.422,"16,7592"
7732,Switzerland,CHE,2005,"92,52","7009,9998%",5.207.334,"22,5972"
7733,Switzerland,CHE,2006,"99,71","7569,9997%",5.658.585,"27,4899"
7734,Switzerland,CHE,2007,"108,91","7719,9997%",5.822.354,"31,5854"
7735,Switzerland,CHE,2008,"116,71","7919,9997%",6.049.524,"33,5348"
7736,Switzerland,CHE,2009,"120,85","8130,0003%",6.288.069,"35,5358"
7737,Switzerland,CHE,2010,"123,51","8390,0002%",6.563.031,"37,3113"
7738,Switzerland,CHE,2011,"127,52","8519,3031%",6.739.610,"38,9318"
7739,Switzerland,CHE,2012,"131,88","8519,9997%",6.812.369,"40,1145"
7740,Switzerland,CHE,2013,"136,25","8633,9996%",6.983.498,"42,3991"
7741,Switzerland,CHE,2014,"135,88","8740,0002%",7.156.130,"43,0902"
7742,Switzerland,CHE,2015,"135,51","8747,9057%",7.244.784,"44,6024"
7743,Switzerland,CHE,2016,"134,16","8913,4689%",7.463.160,"45,0591"
7744,Switzerland,CHE,2017,"131,14","8968,6150%",7.579.994,"46,3199"
